,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
MAP1LC3B5,2.82357878948216e-166,0.288904594489167,0.446,0.336,7.28172734019554e-162,8,MAP1LC3B
C5orf564,1.15141414107559e-165,0.269931155269058,0.313,0.208,2.96938192841984e-161,8,C5orf56
RAB293,3.05398349152155e-164,0.27768957100902,0.29,0.189,7.87591802628493e-160,8,RAB29
LDHA5,2.29458381786123e-163,0.27972304774614,0.667,0.579,5.91750220788234e-159,8,LDHA
PTPN74,1.38742593916912e-159,0.302552341643823,0.381,0.273,3.57803275452324e-155,8,PTPN7
TC2N1,2.54248705133546e-154,0.294981194023963,0.378,0.278,6.55681985668903e-150,8,TC2N
S100A115,6.6000887482933e-154,0.258102977355469,0.509,0.386,1.70209688729736e-149,8,S100A11
ALOX5AP3,4.16536042934848e-152,0.318971130845763,0.399,0.297,1.07420480112468e-147,8,ALOX5AP
SURF42,6.24050182441833e-151,0.263475320317707,0.28,0.185,1.60936301549924e-146,8,SURF4
SNHG161,8.69326414783214e-149,0.307113110622311,0.406,0.309,2.24190589108443e-144,8,SNHG16
PSTPIP12,1.01101859860657e-148,0.262618870864624,0.282,0.188,2.60731586394649e-144,8,PSTPIP1
ORAI12,4.13172482228931e-146,0.280631390802984,0.387,0.286,1.06553051442019e-141,8,ORAI1
CCDC1073,4.33085606953407e-146,0.269094010118622,0.37,0.269,1.11688447177214e-141,8,CCDC107
ZBTB15,4.56168740050772e-141,0.289954705655232,0.377,0.278,1.17641356371694e-136,8,ZBTB1
KLF31,1.58633930422657e-140,0.299834416142667,0.535,0.439,4.09101043166989e-136,8,KLF3
HSP90B13,4.18795164071201e-140,0.264489687531483,0.612,0.52,1.08003084862322e-135,8,HSP90B1
STAT42,2.43492928673186e-139,0.254920395963213,0.341,0.242,6.27943913755279e-135,8,STAT4
ARF64,4.19421750433836e-139,0.262385324345352,0.527,0.43,1.08164675219382e-134,8,ARF6
PHACTR24,3.2556206782392e-137,0.283458063944252,0.297,0.205,8.39592016711106e-133,8,PHACTR2
RNF1253,9.20002188050654e-137,0.284554536198462,0.516,0.418,2.37259364276383e-132,8,RNF125
REL4,6.35115649736686e-136,0.260801725499831,0.335,0.238,1.63789974910594e-131,8,REL
GLRX7,3.17466572297196e-135,0.299479043573051,0.404,0.309,8.18714543297239e-131,8,GLRX
RNF1662,4.66861631734571e-131,0.263331819545573,0.353,0.258,1.20398946208029e-126,8,RNF166
CD3202,7.51611652662969e-130,0.266910153902642,0.263,0.178,1.93833129105253e-125,8,CD320
SAT16,5.57569529896131e-122,0.254508746856891,0.618,0.535,1.43791606064913e-117,8,SAT1
RPL22L12,1.14527646690508e-112,0.26105231057999,0.521,0.443,2.95355348050151e-108,8,RPL22L1
EMB3,4.23451675988479e-109,0.255708371886663,0.477,0.395,1.09203952720669e-104,8,EMB
MT2A6,9.15501156037901e-109,0.26214396258744,0.356,0.267,2.36098593130614e-104,8,MT2A
TOB12,8.8298942279069e-101,0.27120079546699,0.396,0.315,2.27714142243491e-96,8,TOB1
INTS62,2.57515138253056e-95,0.260016117991278,0.376,0.297,6.64105790040805e-91,8,INTS6
TSPYL23,3.391315420683e-54,0.259762826542117,0.359,0.306,8.74586333839939e-50,8,TSPYL2
MTRNR2L122,0,1.28513310291117,0.989,0.989,0,9,MTRNR2L12
DDX171,0,1.17893666507538,0.694,0.638,0,9,DDX17
MT-ND3,0,1.15458456919858,1,0.999,0,9,MT-ND3
MT-ATP61,0,1.12715217381619,1,1,0,9,MT-ATP6
MT-CO32,0,1.12078072659525,1,1,0,9,MT-CO3
MT-ND23,0,1.11350172218317,0.999,0.999,0,9,MT-ND2
MT-ND13,0,1.11090962799157,1,1,0,9,MT-ND1
MT-CO15,0,1.10593226981805,1,1,0,9,MT-CO1
MT-CYB2,0,1.09856177588241,1,1,0,9,MT-CYB
MALAT1,0,1.08093187064519,1,1,0,9,MALAT1
MT-CO22,0,1.0794110163091,1,1,0,9,MT-CO2
MT-ND43,0,1.07890589255007,1,1,0,9,MT-ND4
MTRNR2L84,0,1.0738569443483,0.95,0.952,0,9,MTRNR2L8
MT-ND55,0,1.03046728405772,0.997,0.996,0,9,MT-ND5
SF1,0,0.866126426418658,0.815,0.851,0,9,SF1
NEAT15,9.60843210253977e-281,1.24248863209642,0.776,0.772,2.47791855492398e-276,9,NEAT1
NKTR,9.11840154286357e-269,1.16451310349526,0.61,0.548,2.35154457388909e-264,9,NKTR
PTPRC5,7.40930843666751e-256,0.661801988745527,0.874,0.934,1.91078655273218e-251,9,PTPRC
MT-ND4L,3.60585046361555e-229,0.897722598235825,0.667,0.652,9.29912776061815e-225,9,MT-ND4L
XIST,1.53046648136957e-205,1.35780886616593,0.561,0.505,3.94692000880399e-201,9,XIST
PNISR1,7.46553004394369e-198,0.691096581260341,0.786,0.851,1.92528554303264e-193,9,PNISR
FUS2,2.23893947934068e-192,0.74730427144035,0.78,0.836,5.77400102327168e-188,9,FUS
N4BP2L2,3.97673575696496e-176,0.886415016946928,0.657,0.686,1.02556038436369e-171,9,N4BP2L2
ATM4,5.79290012142716e-168,0.917341468901316,0.618,0.614,1.49393101231485e-163,9,ATM
MTRNR2L104,1.79649601562207e-162,0.847571546551896,0.662,0.695,4.63298357468775e-158,9,MTRNR2L10
HNRNPH1,6.05442560020544e-157,0.857441526903663,0.615,0.612,1.56137581803698e-152,9,HNRNPH1
LUC7L33,2.10688177715771e-148,0.991799596405339,0.527,0.481,5.43343741511202e-144,9,LUC7L3
FOXP14,1.07883574642118e-140,0.805747946125979,0.651,0.678,2.78220950644557e-136,9,FOXP1
RBM393,1.19525482469345e-136,0.641077945157309,0.752,0.827,3.08244266740194e-132,9,RBM39
PCSK72,3.922659922743e-135,0.960823100156504,0.532,0.499,1.01161476747619e-130,9,PCSK7
MTRNR2L14,1.59048644177138e-132,0.966537360572029,0.609,0.582,4.10170548468422e-128,9,MTRNR2L1
PRRC2C1,1.47652722159304e-116,0.701657524622948,0.651,0.709,3.80781605176629e-112,9,PRRC2C
CCNL13,2.39268983143623e-116,0.706547820036596,0.712,0.782,6.17050780629089e-112,9,CCNL1
IKZF11,4.05892703460637e-109,0.783334127303734,0.597,0.629,1.04675669295464e-104,9,IKZF1
RIPOR22,1.88479446637728e-98,0.699229321382078,0.626,0.677,4.86069644934037e-94,9,RIPOR2
OGA3,3.82091486657114e-98,0.907922487651508,0.403,0.34,9.8537573494003e-94,9,OGA
POLR2J31,1.14194499393462e-95,0.845811168406297,0.478,0.449,2.944961944858e-91,9,POLR2J3
STK41,1.5627820902791e-93,0.6065995760612,0.686,0.772,4.03025873262078e-89,9,STK4
ANKRD44,1.80421882793405e-92,0.855204104726173,0.487,0.468,4.65289993535911e-88,9,ANKRD44
ARID1B1,3.39300213070749e-92,0.846138637567792,0.484,0.463,8.75021319488154e-88,9,ARID1B
RSRP13,1.67360455763415e-90,0.722996428881125,0.623,0.665,4.3160587936827e-86,9,RSRP1
SMCHD13,4.97144053840259e-90,0.825505526947097,0.544,0.558,1.28208480044864e-85,9,SMCHD1
EPB413,2.06900048589603e-86,0.80323354003378,0.518,0.527,5.33574535307727e-82,9,EPB41
HNRNPU3,6.14090683371075e-85,0.642026917357236,0.642,0.72,1.58367846334567e-80,9,HNRNPU
MBNL1,4.65120236068646e-84,0.687172836757567,0.593,0.648,1.19949857679743e-79,9,MBNL1
PNN2,1.9880392053198e-75,0.743967893289195,0.572,0.62,5.12695430659924e-71,9,PNN
RNF2134,8.04595127666967e-74,0.75888923951608,0.563,0.595,2.07497037474034e-69,9,RNF213
ARGLU12,2.69339609727401e-71,0.681191116086417,0.61,0.689,6.94599919525995e-67,9,ARGLU1
ACAP11,3.9195080143872e-69,0.652552490182787,0.623,0.708,1.01080192183032e-64,9,ACAP1
MACF15,5.142115389394e-68,0.848512669586657,0.46,0.446,1.32610013777082e-63,9,MACF1
MT-ND62,2.75343317435466e-67,0.77189842384453,0.472,0.468,7.10082881334323e-63,9,MT-ND6
OGT2,3.90781319673743e-66,0.846925897916186,0.332,0.278,1.00778594530662e-61,9,OGT
BCL11B2,2.0828094524315e-65,0.654891319445549,0.594,0.65,5.3713572968756e-61,9,BCL11B
SMG11,6.30930446722945e-63,0.80884381436202,0.412,0.385,1.6271065290538e-58,9,SMG1
AAK1,7.77736509795536e-63,0.77245230435385,0.472,0.472,2.00570468511171e-58,9,AAK1
CELF22,9.78111041042499e-61,0.707632079750761,0.549,0.6,2.5224505637445e-56,9,CELF2
TNRC6B1,4.04143768167108e-59,0.74101230456647,0.522,0.552,1.04224636372616e-54,9,TNRC6B
RBM25,2.95258676857049e-54,0.676089807722152,0.533,0.58,7.61442601746643e-50,9,RBM25
SNHG141,7.66225877283575e-54,0.845384548174334,0.296,0.245,1.97601991492661e-49,9,SNHG14
SRSF112,7.40054319669587e-53,0.729906632851716,0.488,0.51,1.9085260849959e-48,9,SRSF11
FYB15,1.709460543138e-52,0.500648974107204,0.664,0.766,4.40852779469858e-48,9,FYB1
TTC141,2.2896652748015e-52,0.768086613066418,0.394,0.369,5.90481777718559e-48,9,TTC14
DDX3X4,2.92210549521995e-51,0.635057298858339,0.629,0.709,7.53581786162273e-47,9,DDX3X
SERINC54,3.3577796039434e-50,0.801990453482004,0.309,0.264,8.65937782060963e-46,9,SERINC5
ANKRD122,1.4500145393124e-48,0.58548988361077,0.63,0.717,3.73944249543274e-44,9,ANKRD12
HNRNPA2B13,2.88080362264286e-48,0.378191838827499,0.788,0.909,7.42930446243366e-44,9,HNRNPA2B1
SYNE26,2.94387377552916e-47,0.800765355391063,0.538,0.579,7.59195607971216e-43,9,SYNE2
PCNX1,3.87039634575336e-47,0.740468339612196,0.298,0.253,9.98136513606335e-43,9,PCNX1
LENG8,2.06515181165182e-46,0.798588899442485,0.332,0.3,5.32582000706889e-42,9,LENG8
SFPQ2,2.72749445842198e-45,0.649742521043717,0.545,0.611,7.03393545882445e-41,9,SFPQ
ZNF2921,1.74195620010573e-44,0.767698050296779,0.374,0.353,4.49233084445267e-40,9,ZNF292
FOSB5,2.61053957699709e-44,0.259079100261092,0.447,0.662,6.73232051511778e-40,9,FOSB
LINC-PINT5,5.71110890520572e-44,0.660640658759112,0.592,0.662,1.4728378755635e-39,9,LINC-PINT
AKAP9,5.59022418209787e-43,0.77406380951574,0.393,0.378,1.44166291432122e-38,9,AKAP9
DGKA1,3.22211099953225e-42,0.750182987156569,0.268,0.223,8.30950205669371e-38,9,DGKA
KANSL11,7.30303088935845e-42,0.736889606573435,0.416,0.417,1.88337863605665e-37,9,KANSL1
SAMHD11,1.25204703133166e-41,0.705794253511809,0.456,0.474,3.22890408910122e-37,9,SAMHD1
USP152,3.70348415663832e-40,0.745786251964552,0.423,0.434,9.55091529155456e-36,9,USP15
FTX,8.77810149935822e-38,0.724199689523178,0.253,0.212,2.26378459566949e-33,9,FTX
SORL11,1.17260850577415e-37,0.732543259011599,0.429,0.441,3.02404007554095e-33,9,SORL1
ANKRD111,2.04921326396358e-35,0.698669069987832,0.481,0.522,5.28471608643568e-31,9,ANKRD11
ASH1L,6.0516365601954e-35,0.719411182066297,0.332,0.308,1.56065655250879e-30,9,ASH1L
PAG12,1.95343308721345e-34,0.780384373207578,0.345,0.326,5.03770858861476e-30,9,PAG1
PSMA3-AS1,5.57213991864148e-33,0.688954389325564,0.405,0.416,1.43699916361845e-28,9,PSMA3-AS1
MDM41,5.13332932101685e-31,0.70225350753673,0.364,0.356,1.32383429859704e-26,9,MDM4
CHD2,6.13784039751837e-31,0.631960607435166,0.476,0.522,1.58288766011601e-26,9,CHD2
CLEC2D2,3.03824364628604e-30,0.638844857497913,0.477,0.524,7.83532653940707e-26,9,CLEC2D
RORA4,6.76345433840393e-30,0.729367728432652,0.461,0.497,1.74422723933099e-25,9,RORA
DDX52,2.25850696023607e-29,0.258910691029731,0.88,0.97,5.82446359975281e-25,9,DDX5
GABPB1-AS12,3.48473591787958e-29,0.783980423630778,0.36,0.353,8.98678545861965e-25,9,GABPB1-AS1
NLRC53,7.53102607098781e-28,0.687714903761585,0.259,0.23,1.94217631344705e-23,9,NLRC5
AKNA4,2.02703359425956e-27,0.692388110796788,0.357,0.353,5.22751693623599e-23,9,AKNA
TUT42,2.53349253341082e-26,0.694581172189368,0.343,0.336,6.53362389441318e-22,9,TUT4
RICTOR,4.38438132339605e-25,0.679772224753637,0.326,0.316,1.13068809949061e-20,9,RICTOR
ATXN7,7.29758833844594e-25,0.668155385642355,0.299,0.281,1.88197505660182e-20,9,ATXN7
PPP2R5C6,1.26563505340174e-24,0.488960316136578,0.614,0.708,3.26394623921775e-20,9,PPP2R5C
MTRNR2L63,2.07071698689085e-24,0.668433895619223,0.374,0.384,5.34017203749282e-20,9,MTRNR2L6
SRRM22,3.67898382737243e-24,0.462829403214969,0.599,0.721,9.48773139241075e-20,9,SRRM2
DDX39B1,4.10239498365189e-24,0.610251887329559,0.405,0.427,1.05796664233399e-19,9,DDX39B
CYTH11,5.86446820872806e-24,0.612906040274201,0.423,0.451,1.51238770634888e-19,9,CYTH1
ZNF2073,1.40563779492538e-23,0.682773157976234,0.352,0.353,3.62499930933307e-19,9,ZNF207
PHIP,1.54536487767422e-23,0.703072031238085,0.321,0.314,3.98534148303404e-19,9,PHIP
SYNE15,8.82899703015679e-23,0.739411125373227,0.346,0.34,2.27691004410713e-18,9,SYNE1
PRPF4B1,9.93401920032383e-23,0.675536888222856,0.353,0.355,2.56188421157151e-18,9,PRPF4B
GOLGA41,2.83321788090175e-22,0.719029733507542,0.337,0.332,7.30658559305753e-18,9,GOLGA4
AL499604.1,2.09633561859287e-21,0.303534406207458,0.227,0.331,5.40623992678915e-17,9,AL499604.1
SPG71,3.13685586135993e-21,0.628145768196285,0.263,0.242,8.08963758086113e-17,9,SPG7
EML44,4.27782875653897e-21,0.663753893475233,0.375,0.392,1.10320925802384e-16,9,EML4
MT-ATP8,1.39115121262629e-20,0.578035443748954,0.269,0.249,3.58763986224193e-16,9,MT-ATP8
CELF1,8.52994688490619e-20,0.598776720680477,0.254,0.234,2.19978800214846e-15,9,CELF1
CDC14A2,5.54783767701526e-19,0.689111902624321,0.35,0.361,1.43073185852547e-14,9,CDC14A
UTRN4,1.75582801427988e-18,0.686510639264476,0.345,0.349,4.52810486602639e-14,9,UTRN
RBM5,3.19299893537444e-18,0.620107824688539,0.267,0.252,8.23442495443715e-14,9,RBM5
DDX62,1.13766202115409e-17,0.56810232833028,0.48,0.549,2.93391658635429e-13,9,DDX6
SREK12,2.52364721563031e-16,0.640069301594936,0.299,0.296,6.50823380438902e-12,9,SREK1
BCLAF11,2.83642472822212e-16,0.52931057633851,0.499,0.584,7.31485573161203e-12,9,BCLAF1
KAT6A,3.07507302677886e-16,0.607821720271938,0.32,0.322,7.93030582876001e-12,9,KAT6A
PRKCQ-AS13,4.53053327792901e-16,0.258941495789791,0.342,0.47,1.16837922704511e-11,9,PRKCQ-AS1
CYLD3,1.19411668697556e-15,0.5879099838484,0.429,0.481,3.07950752404127e-11,9,CYLD
IFRD15,6.29342376776595e-15,0.257366704093321,0.238,0.326,1.62301105546916e-10,9,IFRD1
TMC8,1.03656841845804e-14,0.624426273857606,0.305,0.308,2.67320629436144e-10,9,TMC8
KMT2A,1.46508835459824e-14,0.597322018076706,0.412,0.463,3.77831635767341e-10,9,KMT2A
PCM1,2.18182293542901e-14,0.586020830941701,0.37,0.392,5.62670316817788e-10,9,PCM1
ATRX1,3.03859938875009e-14,0.620718901401659,0.423,0.478,7.8362439636476e-10,9,ATRX
AKAP133,1.03301067249513e-13,0.543760629850323,0.441,0.499,2.66403122329768e-09,9,AKAP13
RNF1254,1.83411935414109e-13,0.25820434108776,0.308,0.423,4.73001040239445e-09,9,RNF125
GLG11,1.86582982893616e-13,0.631151641017748,0.33,0.345,4.81178854584346e-09,9,GLG1
ZNF394,2.3825742468329e-13,0.25099450004088,0.248,0.34,6.14442072515736e-09,9,ZNF394
ZRANB2,2.39270810710299e-13,0.599512518063696,0.369,0.398,6.17055493740791e-09,9,ZRANB2
SON,2.49428819556137e-13,0.430810339946484,0.562,0.69,6.43251982753322e-09,9,SON
CD1643,3.58328479238467e-13,0.260984851150536,0.288,0.397,9.24093315108083e-09,9,CD164
G3BP2,3.95728883591807e-13,0.254217082323349,0.323,0.445,1.02054521789491e-08,9,G3BP2
DYNC1H1,5.83666705815245e-13,0.614467755413095,0.329,0.344,1.50521806762694e-08,9,DYNC1H1
PDE3B3,7.10913685318802e-13,0.57144401259417,0.312,0.316,1.83337530306866e-08,9,PDE3B
ATF7IP,3.84795920999054e-12,0.561853014575186,0.258,0.251,9.92350200664461e-08,9,ATF7IP
ZFP36L11,4.22771499985538e-12,0.251274145625005,0.251,0.335,1.0902854213127e-07,9,ZFP36L1
PDE7A1,5.17175892351553e-12,0.62503484872497,0.264,0.259,1.33374490878542e-07,9,PDE7A
U2SURP,6.1901082854279e-12,0.252189120536227,0.279,0.379,1.596367025729e-07,9,U2SURP
PRKCA1,1.19189581177161e-11,0.564920016801407,0.273,0.272,3.0737801089778e-07,9,PRKCA
CASP82,1.88957710560046e-11,0.604778530371982,0.296,0.302,4.87303039763302e-07,9,CASP8
EIF51,7.3878338943527e-11,0.25077351500721,0.406,0.562,1.90524848301462e-06,9,EIF5
PTBP11,7.72477090377846e-11,0.253667994172327,0.199,0.269,1.99214116837543e-06,9,PTBP1
AC245297.32,8.15510062886058e-11,0.281241200252481,0.276,0.371,2.10311890117685e-06,9,AC245297.3
USP34,1.73458195293923e-10,0.580195519722175,0.283,0.288,4.47331339843498e-06,9,USP34
PRKCH4,3.54022268220508e-10,0.252797942774614,0.26,0.345,9.12988027513868e-06,9,PRKCH
BBX,3.69066081415904e-10,0.25866315299864,0.26,0.345,9.51784517363474e-06,9,BBX
STAT32,6.02902526858513e-10,0.560634863348547,0.453,0.534,1.55482532651542e-05,9,STAT3
CEMIP24,7.71373519082878e-10,0.599688281037715,0.311,0.323,1.98929516836283e-05,9,CEMIP2
CCDC125,1.19033907319028e-09,0.27690193236079,0.29,0.39,3.06976543585042e-05,9,CCDC12
SF3B1,1.82016153380561e-09,0.515993022149692,0.46,0.542,4.69401457953129e-05,9,SF3B1
ITK,1.88855332788426e-09,0.592655950212583,0.257,0.257,4.87039017728071e-05,9,ITK
RSRC2,1.94438527121411e-09,0.304714510134359,0.325,0.439,5.01437517593407e-05,9,RSRC2
PTPN75,2.19307982935244e-09,0.275618710594337,0.209,0.277,5.65573357191701e-05,9,PTPN7
CCNH1,2.3063782001703e-09,0.316604269741694,0.263,0.351,5.94791874041919e-05,9,CCNH
TTC3,2.36723768374099e-09,0.258033986390127,0.334,0.45,6.10486926259963e-05,9,TTC3
TSPYL24,2.61390692722682e-09,0.342857680431512,0.236,0.309,6.74100457462525e-05,9,TSPYL2
SCAF11,2.86970240497888e-09,0.520433048271743,0.42,0.48,7.40067553220002e-05,9,SCAF11
YME1L11,6.00137614956205e-09,0.324780654758914,0.308,0.412,0.000154769489521056,9,YME1L1
RAPGEF61,6.12862280580524e-09,0.580251157741504,0.272,0.279,0.000158051053538911,9,RAPGEF6
ITGA46,8.822826249724e-09,0.577614016334463,0.344,0.365,0.000227531866154132,9,ITGA4
NFKBIZ2,1.61931714191696e-08,0.640353710914136,0.291,0.303,0.000417605697728966,9,NFKBIZ
KMT2C,1.6718167441836e-08,0.556131827611592,0.253,0.255,0.000431144820157507,9,KMT2C
CDK131,1.79134623075686e-08,0.579353319372404,0.338,0.369,0.000461970279449888,9,CDK13
KLF32,1.7982317815779e-08,0.267631115820763,0.334,0.444,0.000463745994151125,9,KLF3
CFLAR3,1.83590411759518e-08,0.541231552031309,0.383,0.427,0.000473461312886622,9,CFLAR
GLS1,2.20607316777681e-08,0.585673313094441,0.33,0.359,0.000568924209237962,9,GLS
DGKZ3,3.12617300426615e-08,0.255924900598373,0.3,0.395,0.000806208756070197,9,DGKZ
RBMS1,4.41417583880903e-08,0.274502443014636,0.234,0.308,0.00113837180707046,9,RBMS1
SP1002,4.556816041595e-08,0.329515407328141,0.323,0.434,0.00117515728896693,9,SP100
JPX,5.13204835529391e-08,0.562142138262073,0.347,0.376,0.00132350395034675,9,JPX
DDX463,5.92955945585723e-08,0.269650405000977,0.322,0.428,0.00152917408807102,9,DDX46
DDX24,6.15066519683803e-08,0.50299519272917,0.487,0.586,0.00158619504761256,9,DDX24
CNOT21,6.60173826381296e-08,0.276254233896244,0.208,0.272,0.00170252228085472,9,CNOT2
TCF252,1.28110739707752e-07,0.491946359769553,0.452,0.527,0.00330384786632323,9,TCF25
RBM4,1.28773385659774e-07,0.28436936888172,0.346,0.464,0.00332093684277992,9,RBM4
PHF1,1.33828323865523e-07,0.281955313236381,0.202,0.263,0.00345129864416797,9,PHF1
NR3C1,1.57539433641139e-07,0.284291628719527,0.216,0.279,0.00406278445417134,9,NR3C1
GOLGB1,1.58118396188611e-07,0.605871431276467,0.263,0.268,0.0040777153193081,9,GOLGB1
STAG2,1.69807556035461e-07,0.278132739566139,0.202,0.261,0.00437916706259851,9,STAG2
LNPEP1,1.79827749130869e-07,0.515020179980889,0.259,0.262,0.00463757782233599,9,LNPEP
MTERF4,1.9486723120127e-07,0.281751438173393,0.205,0.265,0.00502543102544955,9,MTERF4
SNRNP200,2.20152115703847e-07,0.536868889747047,0.254,0.261,0.0056775029118865,9,SNRNP200
BCL22,2.26101816462007e-07,0.308877496439863,0.265,0.345,0.00583093974473869,9,BCL2
BRD4,4.09308934988418e-07,0.283437507333209,0.235,0.304,0.0105556681244163,9,BRD4
EIF4G22,4.19520826190901e-07,0.257555222728884,0.404,0.547,0.0108190225866371,9,EIF4G2
CD444,8.27332469736038e-07,0.400071461742729,0.563,0.697,0.0213360770620227,9,CD44
TMEM259,8.50786746184495e-07,0.532588712006388,0.253,0.261,0.021940939397352,9,TMEM259
GCC2,1.02934577597683e-06,0.523890583159284,0.424,0.495,0.0265457982166665,9,GCC2
DIAPH14,1.33714392678532e-06,0.282647703456377,0.268,0.347,0.0344836047278667,9,DIAPH1
KPNB13,1.44010174573936e-06,0.27570046961107,0.252,0.326,0.0371387839208724,9,KPNB1
ZBTB20,1.47198460006674e-06,0.511138021454119,0.249,0.252,0.0379610108511212,9,ZBTB20
VPS13C1,2.05014321264932e-06,0.528275464856557,0.316,0.342,0.0528711433110133,9,VPS13C
KAT6B4,2.31858528404849e-06,0.552993367189001,0.286,0.302,0.0597939958903266,9,KAT6B
EIF3A3,2.36303931802426e-06,0.511260282895315,0.398,0.458,0.0609404209725277,9,EIF3A
SLC38A22,3.0486647343701e-06,0.365207667478291,0.281,0.362,0.0786220148346704,9,SLC38A2
EVL3,3.26715441077602e-06,0.313150549731267,0.635,0.799,0.0842566450995029,9,EVL
ANKRD13D1,3.2952772524464e-06,0.290905491119788,0.231,0.296,0.0849819050633402,9,ANKRD13D
CLK13,3.56554326034078e-06,0.581282611956089,0.379,0.439,0.0919517951409283,9,CLK1
SNRNP701,4.01365300976309e-06,0.535142761500333,0.254,0.262,0.10350809746878,9,SNRNP70
EPC1,4.55820892843872e-06,0.285209943265712,0.427,0.58,0.117551650055506,9,EPC1
PRPF38B1,6.10680000131255e-06,0.487156701307142,0.418,0.49,0.157488265233849,9,PRPF38B
RNMT,6.87710092104185e-06,0.553349031280563,0.356,0.403,0.177353555652748,9,RNMT
SRSF101,7.7303722991138e-06,0.518012592561073,0.37,0.42,0.199358571221846,9,SRSF10
SATB13,8.32613427637035e-06,0.340952970757401,0.25,0.319,0.214722676853315,9,SATB1
BOD1L12,1.08871516050526e-05,0.515303778317935,0.356,0.396,0.280768752742702,9,BOD1L1
TMF1,1.22934967665976e-05,0.311669318203647,0.212,0.269,0.317036988113786,9,TMF1
ADGRE55,1.30651347062018e-05,0.326733916807823,0.305,0.391,0.336936758938239,9,ADGRE5
JMJD1C,1.57775217580615e-05,0.524827440712805,0.312,0.344,0.406886508618648,9,JMJD1C
DOCK81,1.92194129648642e-05,0.531360477969766,0.286,0.305,0.495649440950882,9,DOCK8
GGNBP2,1.93342091575444e-05,0.307244931169093,0.284,0.365,0.498609919963912,9,GGNBP2
PPP1R12A4,2.10208689474159e-05,0.304451017650398,0.297,0.381,0.542107189284908,9,PPP1R12A
KMT2E3,2.75477280889137e-05,0.385547124341483,0.5,0.612,0.710428359684996,9,KMT2E
PHF3,3.47002659248888e-05,0.508258702838394,0.345,0.389,0.894885157936956,9,PHF3
WAC,4.77131837171364e-05,0.319327901585825,0.26,0.331,1,9,WAC
TTC19,5.02481505276671e-05,0.29955536308599,0.211,0.267,1,9,TTC19
ACTR23,5.06803202683062e-05,0.270232288784997,0.392,0.519,1,9,ACTR2
THOC21,5.09425492668736e-05,0.300517613704746,0.206,0.258,1,9,THOC2
GPBP11,6.19448773559012e-05,0.32077042821338,0.352,0.463,1,9,GPBP1
PIK3R14,6.32533647686736e-05,0.272192037142007,0.399,0.515,1,9,PIK3R1
LCP2,6.46126242922754e-05,0.300875852652571,0.202,0.253,1,9,LCP2
TMC6,7.15008667609912e-05,0.513472630296022,0.338,0.377,1,9,TMC6
TAOK33,9.07166437430019e-05,0.306033122615962,0.24,0.303,1,9,TAOK3
BIRC6,0.000128013607951653,0.491726026389818,0.251,0.263,1,9,BIRC6
FOXN31,0.000136238486020989,0.278324177878241,0.255,0.32,1,9,FOXN3
ACAP21,0.000143279927196996,0.296912140273568,0.224,0.277,1,9,ACAP2
AHNAK7,0.000157558780108627,0.516798999250841,0.454,0.527,1,9,AHNAK
MYO1F6,0.000167172814378846,0.523465030480473,0.312,0.339,1,9,MYO1F
PBXIP14,0.000188527881279172,0.35820427318961,0.285,0.363,1,9,PBXIP1
SMARCA2,0.000250537209846561,0.498153066586556,0.266,0.285,1,9,SMARCA2
PPP1R103,0.000261806331856571,0.398820086164447,0.233,0.294,1,9,PPP1R10
ETS12,0.000299195352112248,0.26995441475435,0.456,0.616,1,9,ETS1
MCL16,0.000332788215506133,0.333715166573564,0.433,0.56,1,9,MCL1
NIPBL1,0.000382906602590815,0.485745595395756,0.301,0.33,1,9,NIPBL
PTPN42,0.000502632403317914,0.329369444529132,0.28,0.353,1,9,PTPN4
SYNRG2,0.00064929390021701,0.299096528254746,0.22,0.272,1,9,SYNRG
SECISBP2,0.000880729651375784,0.469436161327306,0.25,0.264,1,9,SECISBP2
PARP86,0.00093928305824232,0.351657453759925,0.232,0.289,1,9,PARP8
PPP4R3A,0.00100361769766135,0.315714347683791,0.211,0.261,1,9,PPP4R3A
AP3M21,0.00102273698846038,0.552423969872037,0.244,0.258,1,9,AP3M2
RB1CC11,0.00116121414135906,0.475258100305524,0.252,0.267,1,9,RB1CC1
SLC2A32,0.00124897542412959,0.577137426318125,0.372,0.429,1,9,SLC2A3
WNK13,0.00129406691954252,0.500554158027904,0.292,0.322,1,9,WNK1
NSD1,0.00152040967969664,0.461969118299837,0.239,0.251,1,9,NSD1
GPATCH81,0.00169129374557527,0.341504037239501,0.227,0.28,1,9,GPATCH8
TRA2B,0.00173063724810327,0.499407086070517,0.406,0.489,1,9,TRA2B
KTN1,0.00174732374361036,0.357062723820452,0.297,0.376,1,9,KTN1
SLC38A12,0.0018271554572548,0.46107322394373,0.389,0.458,1,9,SLC38A1
DNAJB14,0.00190814896239615,0.50040743589635,0.321,0.363,1,9,DNAJB14
FMNL14,0.00192770076975139,0.480539165681611,0.386,0.454,1,9,FMNL1
